Gene	HN_1	HN_2	HN_3	HN_4	HN_5	HN_6	DCIS_1	DCIS_2	DCIS_3	DCIS_4	DCIS_5	DCIS_6
"3371"	9.81591791143037	8.79767825311157	8.10554003639514	7.40197304271779	8.46558813202068	8.73173440755549	10.3428455576874	9.90640117443838	8.12459169025204	8.26976289158116	8.37580166564742	8.50003040579423
"1289"	7.7198094512896	8.00342925020343	7.94580587813521	7.13010662700972	7.40560547671706	7.25155261697008	8.48825664642817	8.64578509934468	6.9089562031279	8.25394189055056	8.16098696731085	6.96843149305035
"7060"	7.93949494466065	7.95555099528739	6.91662632583976	7.83789975478221	6.88647445845601	7.14505800927139	10.4535898958312	7.21398143912287	6.92331362496387	7.86714209992417	6.85166692639913	6.87692570902609
"948"	7.51821451493377	8.05768756456799	8.13032002551715	7.04923131956043	7.25182603290958	7.0468394455715	8.68943059492739	9.23183418282353	6.94827423284579	6.94773768346847	7.96168279192605	6.68046849830422
"1101"	7.17194936309096	8.12133756686395	7.90857002901674	7.96002754676143	7.3473152538191	7.72321249577469	8.89565459114361	8.87853064764424	8.23468829711553	6.97491770659946	7.14584458686409	7.3844773970256
"1290"	7.26670985674961	7.94992027773813	7.79366962383538	7.04902913417873	7.56419252602723	7.58706820057293	8.24967478144659	8.43870116265383	6.83773273738061	7.5189133594969	7.9117085092842	7.19123817828294
"1282"	7.65154836082189	8.8621104023283	8.14578832860881	7.2784245540654	8.46105772865399	8.68600669912677	9.8830599935817	8.51797333922965	6.67383420097947	7.92378201915025	8.04523325379321	8.42031938588939
"1293"	9.42930437355734	9.74159032237398	9.14425731227539	8.55207066668023	9.28876929529435	9.11657550155176	10.9540623258284	9.5701196205111	7.94894466824162	9.04408038722188	9.81496444350085	8.26534276785908
"1281"	8.89444523959934	10.4478961738637	10.1914774220399	8.15642620434815	9.51787729694913	9.73848638939378	11.0761079160061	10.3095400645422	7.81897274820764	9.23358600687225	10.0721166174922	8.39255838186384
"1287"	8.57774386839451	9.91222799233012	9.57343873937942	8.81419881603044	9.88691656652029	9.73987290046068	8.85668062167246	9.33811040681134	8.74589271116669	8.31319844596345	10.6127839927904	9.49146397938572
"1284"	8.80076149165547	8.57392634050616	7.65422279006033	8.38114547975112	7.50921999993355	7.85036898611456	9.85050655528242	7.33740876665233	6.59889063841222	9.14029292877749	6.56364995830559	7.45094826823532
"1288"	7.04785737432976	9.08056202952277	8.16510759777812	6.95489605414541	9.22001689636561	8.75594246625972	7.01675087481201	7.57752257132148	6.52870401903726	6.73574635645396	10.5737953807423	8.06149544029211
"3908"	7.78306482424943	7.9050461606738	7.12075652794891	7.1513854163293	7.20698428198958	7.18251110523889	7.5492725100572	6.60288664232322	6.72440468659073	6.71948840024362	6.73019185251159	7.12587901241591
"3679"	8.28513197926473	7.77160023656815	7.08148732457584	9.06119118642928	6.90277841204556	7.36171990202197	8.14840268557927	6.73070002910526	6.47977892442398	8.04261777146725	6.51747900960258	7.38798332801422
"3915"	7.86741243776479	8.91740565556146	8.94635425913075	7.67481685837493	8.76728325966219	9.00941542794742	8.26021324541723	7.76411075556384	7.97624413226467	7.23282725834548	8.09961749904889	8.16849212404201
"3912"	8.38436457382998	7.82528768376652	7.6788753344834	6.90664520094559	7.06249175475429	6.87336700818179	7.92706399400162	6.80130004758091	6.20299992222531	6.89488348218807	6.47042004432603	6.42803240956414
"3910"	7.51301696362043	8.86475079653533	8.4507515796102	7.03114706709091	7.2342279494079	7.94250518398343	8.38690979860569	7.45428962720044	6.43315614365111	6.70663466768223	6.69808220995047	7.1140994319303
"3655"	8.32562502822543	8.30605737207595	8.91780582786473	8.39756962885161	8.55593118774787	8.66249795347225	8.4109976211624	5.53883563106915	8.86252080222818	8.07239426738937	6.91403314424725	8.43452437982614
"5649"	7.5841360194754	9.44219980782156	9.11817133972826	7.57204316138026	7.51850106078737	8.72427458615596	7.47606417086923	7.08127228897762	7.43504136529553	7.43545491026414	7.48048026097844	7.60906412625476
"3918"	8.51479716818965	8.35130793930717	8.08854153268997	7.09115411957841	8.72977821775707	8.28566754332651	6.97096173960641	7.99594537483499	7.31510285337827	6.67491753160564	7.49104650477984	7.05248768346621
"3909"	8.3554104363965	10.1197312396418	8.99521699248128	8.42840774500786	9.25542076110849	9.0162830825161	7.9043367836714	7.84022344449692	7.60307635982577	6.9048835328901	8.62658753342701	9.18705494730594
"8515"	8.07701993691699	9.08486520277564	8.3485223666657	9.21967385307963	7.97974699068342	8.37828297029751	7.31734200291698	7.95576714243496	7.19997044441194	7.27928872711466	7.27677245585335	7.56078222227931
"3914"	8.91038629579912	8.7661482322976	8.89267596482986	8.54113268342009	9.30786772853479	8.88614901201237	7.80918823910106	7.84752602946151	7.44161180671381	7.10763967481745	7.74129661950249	7.47526688296298
"63923"	8.77876954345271	10.1500318945908	9.20425192712931	7.75198314920647	8.98305495645591	8.77918582863025	8.03730696715931	7.10146087215352	7.14829457987809	7.31146888035813	7.24483806527649	7.93495696177968
